user_id,rho_a,Nw,pd_t,pw_t,p_Na,A_best,p_value
791270353,2.7133232456317113,5.431226244559069,"[0.04545455 0.         0.         0.         0.         0.
 0.         0.         0.06818182 0.02272727 0.04545455 0.09090909
 0.04545455 0.06818182 0.04545455 0.04545455 0.         0.02272727
 0.04545455 0.11363636 0.04545455 0.09090909 0.09090909 0.11363636]","[0.15909091 0.18181818 0.18181818 0.11363636 0.15909091 0.11363636
 0.09090909]","[0.27272727 0.22727273 0.04545455 0.15909091 0.04545455 0.04545455
 0.02272727 0.04545455 0.04545455 0.04545455 0.         0.
 0.04545455]",0.6124032059969031,
57072401,21.382881510813068,25.114146824005346,"[0.05555556 0.02222222 0.03333333 0.01111111 0.02222222 0.02222222
 0.02222222 0.01111111 0.         0.03333333 0.         0.
 0.         0.03333333 0.01111111 0.05555556 0.24444444 0.22222222
 0.07777778 0.02222222 0.03333333 0.04444444 0.         0.02222222]","[0.72222222 0.06666667 0.08888889 0.04444444 0.07777778 0.
 0.        ]","[0.6        0.22222222 0.06666667 0.03333333 0.04444444 0.01111111
 0.         0.01111111 0.         0.01111111]",1.150224298929676,
5212333848,18.787635487755985,84.93109646494906,"[0.10666667 0.08       0.04       0.08       0.05333333 0.04
 0.04       0.01333333 0.         0.         0.         0.
 0.01333333 0.         0.         0.02666667 0.04       0.10666667
 0.05333333 0.02666667 0.04       0.08       0.10666667 0.05333333]","[0.14666667 0.30666667 0.17333333 0.13333333 0.10666667 0.10666667
 0.02666667]","[0.41333333 0.25333333 0.18666667 0.08       0.04       0.
 0.01333333 0.         0.01333333]",0.12293665351060575,
1354320169,9.928556419415878,38.61284424968804,"[0.10909091 0.07272727 0.07272727 0.         0.10909091 0.
 0.         0.         0.         0.01818182 0.05454545 0.03636364
 0.07272727 0.         0.12727273 0.07272727 0.         0.03636364
 0.         0.01818182 0.03636364 0.09090909 0.         0.07272727]","[0.6        0.27272727 0.12727273 0.         0.         0.
 0.        ]","[0.4        0.12727273 0.2        0.10909091 0.07272727 0.01818182
 0.01818182 0.         0.01818182 0.01818182 0.         0.
 0.         0.         0.01818182]",0.5296588750919982,
1357872899,3.55120382886999,7.1679286392882124,"[0.04 0.04 0.1  0.04 0.06 0.06 0.14 0.06 0.02 0.   0.   0.   0.   0.
 0.   0.   0.06 0.08 0.06 0.04 0.08 0.04 0.   0.08]",[0.28 0.2  0.1  0.2  0.06 0.1  0.06],[0.38 0.26 0.08 0.1  0.02 0.02 0.   0.02 0.04 0.04 0.02 0.   0.02],0.24070802775354994,
6938249017,14.470124449254172,28.380692651382237,"[0.01941748 0.         0.         0.         0.         0.
 0.         0.03883495 0.00970874 0.06796117 0.         0.58252427
 0.01941748 0.06796117 0.06796117 0.02912621 0.         0.00970874
 0.03883495 0.02912621 0.         0.01941748 0.         0.        ]","[0.11650485 0.01941748 0.06796117 0.06796117 0.05825243 0.58252427
 0.08737864]",[0.67961165 0.19417476 0.08737864 0.02912621 0.         0.00970874],1.7251634254763113,
1131058651,9.472917172698665,9.644667996842044,"[0.07462687 0.1641791  0.02985075 0.05970149 0.01492537 0.01492537
 0.         0.01492537 0.02985075 0.         0.         0.01492537
 0.02985075 0.         0.05970149 0.32835821 0.01492537 0.01492537
 0.11940299 0.01492537 0.         0.         0.         0.        ]","[0.34328358 0.13432836 0.20895522 0.1641791  0.07462687 0.05970149
 0.01492537]","[0.55223881 0.17910448 0.11940299 0.08955224 0.02985075 0.01492537
 0.01492537]",1.6009066895087165,
7567764882,13.941318075567787,10.588293222017365,"[0.125  0.0625 0.     0.0625 0.0625 0.     0.     0.1875 0.     0.
 0.     0.     0.     0.0625 0.     0.125  0.0625 0.     0.0625 0.0625
 0.0625 0.     0.0625 0.    ]",[0.3125 0.1875 0.1875 0.125  0.125  0.     0.0625],"[0.125  0.1875 0.125  0.125  0.     0.     0.0625 0.     0.0625 0.
 0.0625 0.     0.     0.     0.     0.     0.0625 0.0625 0.     0.0625
 0.     0.     0.0625]",0.5733861618068525,
693274644,7.765082754938602,11.480910234202597,"[0.0625 0.0625 0.     0.     0.0625 0.     0.     0.0625 0.125  0.
 0.125  0.0625 0.0625 0.     0.     0.0625 0.     0.1875 0.125  0.
 0.     0.     0.     0.    ]",[0.1875 0.25   0.125  0.1875 0.     0.125  0.125 ],"[0.125  0.1875 0.125  0.25   0.     0.     0.0625 0.     0.0625 0.
 0.     0.     0.     0.     0.     0.0625 0.     0.     0.     0.
 0.     0.     0.0625 0.     0.     0.     0.     0.     0.     0.
 0.     0.0625]",1.071252421833964,
1065332141,25.776817076465846,60.90064948609323,"[0.01785714 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01785714 0.01785714
 0.05357143 0.14285714 0.28571429 0.19642857 0.08928571 0.
 0.08928571 0.         0.05357143 0.         0.         0.03571429]","[0.89285714 0.03571429 0.05357143 0.         0.         0.
 0.01785714]","[0.51785714 0.30357143 0.08928571 0.05357143 0.         0.
 0.01785714 0.         0.         0.         0.         0.01785714]",0.17818929408472603,
1551829597,27.391937833905434,2.0044016339985045,"[0.1147541  0.06557377 0.04918033 0.03278689 0.08196721 0.04918033
 0.04918033 0.04918033 0.14754098 0.14754098 0.01639344 0.03278689
 0.         0.03278689 0.01639344 0.         0.         0.
 0.01639344 0.         0.         0.03278689 0.03278689 0.03278689]","[0.24590164 0.09836066 0.08196721 0.04918033 0.09836066 0.2295082
 0.19672131]","[0.60655738 0.2295082  0.08196721 0.03278689 0.01639344 0.
 0.01639344 0.01639344]",1.306170853192692,
5992929865,47.08029197088795,1.5768972753361703,"[0.13793103 0.03448276 0.05172414 0.01724138 0.03448276 0.01724138
 0.12068966 0.05172414 0.06896552 0.         0.03448276 0.17241379
 0.0862069  0.01724138 0.05172414 0.         0.         0.
 0.         0.         0.         0.         0.0862069  0.01724138]","[0.06896552 0.13793103 0.17241379 0.03448276 0.10344828 0.31034483
 0.17241379]","[0.56896552 0.25862069 0.12068966 0.01724138 0.01724138 0.
 0.         0.01724138]",2.1256542573838813,
5564321416,24.21986830804449,76.67211951738614,"[0.17307692 0.03846154 0.03846154 0.01923077 0.01923077 0.09615385
 0.03846154 0.01923077 0.         0.         0.         0.01923077
 0.         0.         0.         0.         0.01923077 0.13461538
 0.09615385 0.03846154 0.11538462 0.03846154 0.05769231 0.03846154]","[0.26923077 0.51923077 0.15384615 0.03846154 0.01923077 0.
 0.        ]","[0.55769231 0.21153846 0.13461538 0.03846154 0.01923077 0.01923077
 0.         0.01923077]",0.22998304565754016,
1304166575,10.324242069530884,0.872982154962993,"[0.15555556 0.02222222 0.         0.04444444 0.06666667 0.06666667
 0.06666667 0.15555556 0.04444444 0.11111111 0.         0.
 0.         0.         0.02222222 0.06666667 0.04444444 0.
 0.         0.02222222 0.04444444 0.02222222 0.02222222 0.02222222]","[0.24444444 0.15555556 0.2        0.15555556 0.02222222 0.08888889
 0.13333333]","[0.64444444 0.11111111 0.04444444 0.13333333 0.         0.02222222
 0.         0.02222222 0.         0.         0.02222222]",1.7954816170123236,
6019632868,51.29704055534967,98.82958514614866,"[0.27083333 0.08333333 0.04166667 0.         0.04166667 0.02083333
 0.         0.27083333 0.08333333 0.10416667 0.02083333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02083333 0.02083333 0.         0.02083333]","[0.02083333 0.20833333 0.08333333 0.6875     0.         0.
 0.        ]",[0.5        0.3125     0.08333333 0.08333333 0.02083333],0.2427737241330713,
1527488629,48.22364589400035,8.476034596544933,"[0.06060606 0.12121212 0.21212121 0.         0.06060606 0.
 0.15151515 0.03030303 0.06060606 0.         0.         0.03030303
 0.18181818 0.         0.         0.         0.         0.
 0.         0.         0.         0.06060606 0.03030303 0.        ]","[0.18181818 0.         0.         0.03030303 0.36363636 0.27272727
 0.15151515]","[0.45454545 0.12121212 0.24242424 0.09090909 0.03030303 0.
 0.03030303 0.03030303]",0.8314472574215328,
1067701314,27.964359150102762,255.33262266879163,"[0.125 0.    0.025 0.    0.    0.    0.    0.    0.    0.    0.05  0.
 0.    0.    0.    0.    0.    0.    0.175 0.25  0.225 0.15  0.    0.   ]",[0.975 0.025 0.    0.    0.    0.    0.   ],[0.625 0.225 0.075 0.025 0.    0.025 0.    0.    0.    0.    0.    0.025],0.7596615537051075,
438601269,0.1085286804586282,0.13371843923772025,"[0.14285714 0.14285714 0.14285714 0.         0.         0.14285714
 0.         0.         0.         0.14285714 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14285714 0.         0.         0.14285714]","[0.14285714 0.14285714 0.42857143 0.         0.         0.
 0.28571429]","[0.14285714 0.14285714 0.         0.         0.         0.
 0.         0.28571429 0.         0.         0.         0.
 0.14285714 0.         0.         0.         0.         0.
 0.         0.         0.28571429]",3.0022287044292466,
1853283904,28.277945619335387,71.60150353686329,"[0.16666667 0.         0.         0.         0.         0.
 0.04166667 0.1875     0.27083333 0.02083333 0.10416667 0.02083333
 0.02083333 0.         0.04166667 0.         0.02083333 0.04166667
 0.         0.0625     0.         0.         0.         0.        ]","[0.83333333 0.0625     0.         0.08333333 0.02083333 0.
 0.        ]",[0.66666667 0.1875     0.08333333 0.0625    ],0.19945834958270983,
5229698385,46.473339569691284,31.623529411764707,"[0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.33333333 0.
 0.         0.         0.33333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[1. 0. 0. 0. 0. 0. 0.],"[0.         0.33333333 0.         0.         0.33333333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.33333333]",1.3819543018580422,
1179144696,253.84615384615333,2676.106194690266,"[0.4137931  0.17241379 0.34482759 0.06896552 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[1. 0. 0. 0. 0. 0. 0.],[0.81034483 0.18965517],2.6415195830685616,
179738679,37.76223776223308,2.6625815104734025,"[0.04878049 0.12195122 0.07317073 0.04878049 0.09756098 0.12195122
 0.04878049 0.         0.         0.         0.         0.
 0.         0.         0.         0.02439024 0.         0.04878049
 0.04878049 0.04878049 0.02439024 0.         0.07317073 0.17073171]","[0.29268293 0.09756098 0.19512195 0.07317073 0.14634146 0.09756098
 0.09756098]",[0.65853659 0.19512195 0.07317073 0.         0.04878049 0.02439024],0.2101766769881792,
10749503,30.334329980972953,45.477863462807775,"[0.11111111 0.19444444 0.05555556 0.11111111 0.02777778 0.
 0.         0.         0.         0.         0.         0.
 0.05555556 0.02777778 0.02777778 0.11111111 0.13888889 0.
 0.08333333 0.02777778 0.02777778 0.         0.         0.        ]","[0.69444444 0.13888889 0.05555556 0.02777778 0.02777778 0.05555556
 0.        ]",[0.5        0.27777778 0.13888889 0.05555556 0.         0.02777778],0.36212277183217717,
7670071298,49.70791290493958,59.42458804030521,"[0.10526316 0.07894737 0.02631579 0.05263158 0.05263158 0.02631579
 0.13157895 0.05263158 0.02631579 0.07894737 0.13157895 0.02631579
 0.         0.         0.07894737 0.         0.         0.
 0.         0.         0.         0.13157895 0.         0.        ]","[0.18421053 0.31578947 0.39473684 0.07894737 0.02631579 0.
 0.        ]",[0.55263158 0.31578947 0.07894737 0.02631579 0.         0.02631579],0.369961718801536,
468916394,27.032321253672855,51.05131937338771,"[0.41463415 0.34146341 0.04878049 0.         0.         0.07317073
 0.         0.         0.         0.         0.         0.02439024
 0.         0.         0.02439024 0.07317073 0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.95121951 0.         0.02439024 0.         0.         0.02439024
 0.        ]",[0.58536585 0.26829268 0.14634146],0.1836742962556291,
578863659,74.0853658536594,90.07390233299522,"[0.13513514 0.         0.         0.13513514 0.         0.02702703
 0.05405405 0.         0.         0.02702703 0.02702703 0.
 0.         0.         0.13513514 0.08108108 0.18918919 0.
 0.05405405 0.08108108 0.02702703 0.02702703 0.         0.        ]","[0.78378378 0.13513514 0.08108108 0.         0.         0.
 0.        ]",[0.64864865 0.16216216 0.08108108 0.05405405 0.02702703 0.02702703],0.4514682624295298,
802665649,29.775502166207353,49.77558648963678,"[0.06976744 0.09302326 0.         0.13953488 0.02325581 0.06976744
 0.         0.         0.06976744 0.02325581 0.04651163 0.06976744
 0.11627907 0.02325581 0.09302326 0.         0.         0.
 0.         0.         0.04651163 0.02325581 0.06976744 0.02325581]","[0.1627907  0.46511628 0.3255814  0.         0.         0.
 0.04651163]",[0.6744186  0.20930233 0.06976744 0.04651163],0.2907539304836744,
1132872517,30.600000000003092,13.66678484741048,"[0.13793103 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.4137931  0.17241379 0.17241379 0.         0.
 0.03448276 0.03448276 0.03448276 0.         0.         0.        ]","[0.5862069  0.31034483 0.03448276 0.03448276 0.         0.
 0.03448276]","[0.51724138 0.24137931 0.06896552 0.06896552 0.         0.03448276
 0.06896552]",0.581888351181616,
852631182,13.92051557465112,27.67977462382214,"[0.11111111 0.07407407 0.         0.         0.         0.
 0.         0.07407407 0.         0.03703704 0.         0.
 0.07407407 0.25925926 0.         0.         0.         0.
 0.03703704 0.07407407 0.03703704 0.03703704 0.03703704 0.14814815]","[0.25925926 0.44444444 0.         0.18518519 0.03703704 0.
 0.07407407]","[0.33333333 0.33333333 0.18518519 0.11111111 0.         0.
 0.         0.         0.03703704]",0.18092895953286395,
182169954,inf,147512.19512195123,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0.],[0.2 0.1 0.  0.  0.  0.  0.4 0.1 0.1 0.1],0.46166304676721776,
5782910539,3.2663485449291065,0.5220167474618991,"[0.14814815 0.07407407 0.03703704 0.03703704 0.03703704 0.07407407
 0.03703704 0.07407407 0.07407407 0.18518519 0.11111111 0.03703704
 0.         0.         0.         0.03703704 0.         0.
 0.         0.         0.03703704 0.         0.         0.        ]","[0.14814815 0.03703704 0.25925926 0.14814815 0.07407407 0.22222222
 0.11111111]",[0.51851852 0.18518519 0.14814815 0.07407407 0.07407407],1.564565447377235,
1283367810,15.038560411311902,5.133325118135385,"[0.07407407 0.         0.07407407 0.         0.14814815 0.14814815
 0.03703704 0.         0.         0.         0.         0.
 0.14814815 0.03703704 0.         0.11111111 0.03703704 0.03703704
 0.07407407 0.07407407 0.         0.         0.         0.        ]","[0.51851852 0.14814815 0.03703704 0.11111111 0.14814815 0.
 0.03703704]","[0.66666667 0.11111111 0.         0.14814815 0.03703704 0.
 0.         0.03703704]",0.5962440872466664,
1669337139,12.33721727210427,11.049079617048946,"[0.09090909 0.13636364 0.18181818 0.         0.09090909 0.09090909
 0.         0.         0.13636364 0.04545455 0.04545455 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04545455 0.         0.09090909 0.04545455]","[0.31818182 0.         0.         0.22727273 0.18181818 0.13636364
 0.13636364]","[0.54545455 0.04545455 0.13636364 0.13636364 0.09090909 0.
 0.04545455]",0.4849393327411678,
7472715818,25.27582748244734,16.103737036198794,"[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.5 0.  0.  0. ]",[1. 0. 0. 0. 0. 0. 0.],"[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5]",0.876165135668384,
1383986630,40.87912087912046,37.732199953209076,"[0.25 0.05 0.   0.   0.   0.   0.   0.   0.05 0.05 0.1  0.4  0.   0.
 0.   0.   0.   0.05 0.   0.   0.   0.05 0.   0.  ]",[0.25 0.15 0.   0.6  0.   0.   0.  ],[0.5  0.15 0.05 0.1  0.05 0.1  0.05],0.28134945193668176,
709835653,59.29411764705491,143.1542327445271,"[0.04651163 0.04651163 0.09302326 0.04651163 0.13953488 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04651163 0.02325581 0.04651163
 0.09302326 0.02325581 0.09302326 0.1627907  0.         0.13953488]","[0.6744186  0.23255814 0.09302326 0.         0.         0.
 0.        ]",[0.8372093 0.1627907],0.5719303432287686,
6743180623,25.78213343384855,21.528768335380132,"[0.14285714 0.07142857 0.14285714 0.03571429 0.10714286 0.
 0.03571429 0.03571429 0.         0.03571429 0.         0.
 0.         0.         0.         0.         0.03571429 0.03571429
 0.07142857 0.         0.17857143 0.         0.03571429 0.03571429]","[0.28571429 0.14285714 0.10714286 0.10714286 0.32142857 0.03571429
 0.        ]",[0.60714286 0.25       0.03571429 0.07142857 0.03571429],0.5723988598269987,
650840442,41.29032258064978,2.7676053502155633,"[0.2        0.06666667 0.2        0.         0.33333333 0.13333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06666667 0.        ]","[0.4        0.06666667 0.33333333 0.2        0.         0.
 0.        ]","[0.33333333 0.13333333 0.2        0.06666667 0.06666667 0.13333333
 0.         0.06666667]",1.043749332014055,
1154304070,405.63380281999827,2.21160409556314,"[0.02564103 0.05128205 0.02564103 0.02564103 0.         0.
 0.         0.         0.02564103 0.02564103 0.05128205 0.05128205
 0.05128205 0.07692308 0.02564103 0.02564103 0.07692308 0.05128205
 0.1025641  0.         0.02564103 0.02564103 0.23076923 0.02564103]","[0.35897436 0.23076923 0.07692308 0.07692308 0.1025641  0.15384615
 0.        ]",[0.87179487 0.05128205 0.07692308],0.28051143746454416,
223210667,47.97867614393282,2.1004659121692435,"[0.11764706 0.05882353 0.05882353 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05882353 0.         0.         0.05882353 0.         0.
 0.         0.05882353 0.11764706 0.29411765 0.11764706 0.05882353]","[0.76470588 0.11764706 0.         0.11764706 0.         0.
 0.        ]","[0.58823529 0.11764706 0.11764706 0.         0.05882353 0.
 0.         0.         0.         0.         0.11764706]",0.8717335146354382,
5197641355,54.847645429362956,890.6487768960158,"[0.33333333 0.41666667 0.13888889 0.05555556 0.         0.
 0.05555556 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[1. 0. 0. 0. 0. 0. 0.],[0.77777778 0.16666667 0.02777778 0.02777778],1.948083749437417,
6690818723,24.314660309894105,34.9042279027652,"[0.17241379 0.06896552 0.17241379 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.06896552 0.10344828 0.         0.06896552 0.06896552
 0.10344828 0.17241379 0.         0.         0.         0.        ]","[0.5862069  0.24137931 0.06896552 0.         0.         0.10344828
 0.        ]",[0.65517241 0.20689655 0.06896552 0.03448276 0.03448276],0.36419794529651595,
1441033459,119.25465838510246,181.2478772501149,"[0.1        0.         0.         0.03333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.13333333 0.         0.         0.         0.         0.7
 0.         0.03333333 0.         0.         0.         0.        ]","[0.96666667 0.03333333 0.         0.         0.         0.
 0.        ]",[0.6        0.26666667 0.13333333],0.4905319868871598,
373434202,4.899934465896397,0.7252269505573723,"[0.05263158 0.         0.         0.         0.         0.
 0.         0.         0.         0.26315789 0.         0.05263158
 0.05263158 0.         0.05263158 0.10526316 0.         0.05263158
 0.05263158 0.21052632 0.05263158 0.         0.         0.05263158]","[0.31578947 0.42105263 0.10526316 0.05263158 0.05263158 0.
 0.05263158]",[0.52631579 0.05263158 0.10526316 0.15789474 0.10526316 0.05263158],1.222920240172632,
94837647,9.240246406570948,24.031310636212527,"[0.06666667 0.13333333 0.1        0.03333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.03333333 0.06666667 0.06666667 0.1        0.06666667 0.13333333
 0.         0.         0.03333333 0.13333333 0.         0.03333333]","[0.33333333 0.53333333 0.06666667 0.06666667 0.         0.
 0.        ]",[0.63333333 0.26666667 0.06666667 0.03333333],0.5439918577006186,
